Loyalty#,First Name,Last Name,Customer Name,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Re_engaged_people,Days_with_us,Days_until_reengagement,Total_NumFlights,Total_DistanceKM,Perc_Flights_With_Companions,Dollar_Cost_Points_Remaining,Recency_Days,Total_NumFlights_2019,Total_NumFlights_2020,Total_NumFlights_2021,Total_DistanceKM_2019,Total_DistanceKM_2020,Total_DistanceKM_2021,Perc_Flights_With_Companions_2019,Perc_Flights_With_Companions_2020,Perc_Flights_With_Companions_2021,Dollar_Cost_Points_Remaining_2019,Dollar_Cost_Points_Remaining_2020,Dollar_Cost_Points_Remaining_2021,Total_NumFlights_month_1,Total_NumFlights_month_2,Total_NumFlights_month_3,Total_NumFlights_month_4,Total_NumFlights_month_5,Total_NumFlights_month_6,Total_NumFlights_month_7,Total_NumFlights_month_8,Total_NumFlights_month_9,Total_NumFlights_month_10,Total_NumFlights_month_11,Total_NumFlights_month_12,Total_DistanceKM_month_1,Total_DistanceKM_month_2,Total_DistanceKM_month_3,Total_DistanceKM_month_4,Total_DistanceKM_month_5,Total_DistanceKM_month_6,Total_DistanceKM_month_7,Total_DistanceKM_month_8,Total_DistanceKM_month_9,Total_DistanceKM_month_10,Total_DistanceKM_month_11,Total_DistanceKM_month_12,Perc_Flights_With_Companions_month_1,Perc_Flights_With_Companions_month_2,Perc_Flights_With_Companions_month_3,Perc_Flights_With_Companions_month_4,Perc_Flights_With_Companions_month_5,Perc_Flights_With_Companions_month_6,Perc_Flights_With_Companions_month_7,Perc_Flights_With_Companions_month_8,Perc_Flights_With_Companions_month_9,Perc_Flights_With_Companions_month_10,Perc_Flights_With_Companions_month_11,Perc_Flights_With_Companions_month_12,Dollar_Cost_Points_Remaining_month_1,Dollar_Cost_Points_Remaining_month_2,Dollar_Cost_Points_Remaining_month_3,Dollar_Cost_Points_Remaining_month_4,Dollar_Cost_Points_Remaining_month_5,Dollar_Cost_Points_Remaining_month_6,Dollar_Cost_Points_Remaining_month_7,Dollar_Cost_Points_Remaining_month_8,Dollar_Cost_Points_Remaining_month_9,Dollar_Cost_Points_Remaining_month_10,Dollar_Cost_Points_Remaining_month_11,Dollar_Cost_Points_Remaining_month_12
215051,Mayola,Bubb,Mayola Bubb,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,73769.0,Divorced,Nova,2020-11-13,,4822.44,Standard,False,412,,99.0,164394.0,17.17171717171717,164.3529,29.0,9.0,10.0,80.0,10783.0,11981.0,141630.0,0.0,0.0,21.25,10.7829,11.98,141.59,0.0,0.0,14.0,0.0,3.0,5.0,15.0,18.0,11.0,0.0,10.0,23.0,0.0,0.0,23889.0,0.0,3274.0,27048.0,17376.0,25113.0,10393.0,0.0,8604.0,48697.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,38.88888888888889,0.0,0.0,0.0,13.043478260869565,0.0,0.0,23.88,0.0,3.27,27.04,17.37,25.11,10.39,0.0,8.6,48.6929
579377,Thalia,Defries,Thalia Defries,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Urban,73769.0,Divorced,Nova,2018-10-15,,4822.44,Standard,False,1172,,205.0,448465.0,36.09756097560975,135.71649999999997,29.0,64.0,72.0,69.0,128883.0,143205.0,176377.0,39.0625,37.5,31.88405797101449,30.316499999999998,33.63,71.77,37.0,8.0,13.0,3.0,9.0,15.0,34.0,12.0,14.0,11.0,32.0,17.0,12916.0,33292.0,7174.0,22120.0,67401.0,13643.0,40082.0,35354.0,82293.0,49795.0,25770.0,58625.0,21.62162162162162,0.0,0.0,66.66666666666666,22.22222222222222,0.0,61.76470588235294,66.66666666666666,0.0,72.72727272727273,31.25,88.23529411764706,12.9021,33.2898,7.168399999999999,-13.93,-31.164299999999994,13.64,40.07640000000001,35.35,82.28739999999999,49.78719999999999,1.3063999999999987,-94.99690000000001
126665,Ralph,Kostiuk,Ralph Kostiuk,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,College,Urban,0.0,Single,Nova,2019-05-01,,4825.26,Standard,False,974,,187.0,458720.0,28.342245989304814,143.8303,59.0,61.0,68.0,58.0,123802.0,137557.0,197361.0,40.98360655737705,41.17647058823529,0.0,-25.319699999999994,-28.18,197.33,27.0,3.0,34.0,5.0,5.0,15.0,23.0,23.0,25.0,13.0,14.0,0.0,34961.0,6723.0,34479.0,24220.0,56397.0,31142.0,70572.0,51416.0,32307.0,41998.0,74505.0,0.0,7.4074074074074066,0.0,11.76470588235294,0.0,40.0,13.333333333333334,56.52173913043478,26.08695652173913,24.0,69.23076923076923,64.28571428571429,0.0,-17.3929,6.72,34.4704,24.22,0.8714999999999964,-47.7934,-57.453300000000006,51.412,32.2922,41.993599999999994,74.4902,0.0
711490,Marybeth,Goen,Marybeth Goen,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,College,Rural,0.0,Single,Nova,2020-07-04,,4825.26,Standard,False,544,,100.0,179112.0,32.0,89.786,29.0,17.0,19.0,64.0,35847.0,39830.0,103435.0,58.82352941176471,57.89473684210527,17.1875,-6.444000000000005,-7.17,103.4,6.0,1.0,13.0,11.0,7.0,0.0,0.0,14.0,11.0,17.0,8.0,12.0,13277.0,20263.0,4062.0,13886.0,12106.0,0.0,0.0,26296.0,41462.0,18510.0,15705.0,13545.0,0.0,0.0,0.0,0.0,71.42857142857143,0.0,0.0,0.0,18.181818181818183,64.70588235294117,100.0,50.0,13.27,20.26,4.06,13.88,12.1,0.0,0.0,26.29,-47.821200000000005,18.5078,15.6994,13.54
166955,Sidney,Galinski,Sidney Galinski,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,High School or Below,Urban,18779.0,Married,Nova,2019-11-19,,4826.83,Standard,False,772,,160.0,298750.0,18.125,264.4947,90.0,54.0,61.0,45.0,117524.0,130583.0,50643.0,11.11111111111111,11.475409836065573,35.55555555555556,117.52470000000001,130.54,16.43,13.0,6.0,39.0,13.0,11.0,13.0,4.0,23.0,3.0,18.0,17.0,0.0,19663.0,3137.0,16202.0,18063.0,5650.0,36573.0,67357.0,41057.0,10813.0,62259.0,17976.0,0.0,0.0,0.0,0.0,53.84615384615385,63.63636363636363,69.23076923076923,0.0,0.0,100.0,16.666666666666664,0.0,0.0,19.6541,3.13,16.1928,18.051199999999998,-28.54,36.564099999999996,67.3559,41.0492,10.81,62.2525,17.9749,0.0
405602,Libbie,Bilka,Libbie Bilka,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,High School or Below,Rural,23228.0,Married,Nova,2021-03-07,,4831.42,2021 Promotion,False,298,,191.0,301935.0,15.18324607329843,301.85380000000004,59.0,57.0,64.0,70.0,89084.0,98982.0,113869.0,14.035087719298245,12.5,18.571428571428573,89.08380000000001,98.95,113.82,9.0,1.0,17.0,10.0,37.0,19.0,0.0,29.0,19.0,25.0,6.0,19.0,5985.0,1132.0,21747.0,34488.0,34132.0,16319.0,0.0,42160.0,46875.0,68631.0,10265.0,20201.0,44.44444444444444,100.0,35.294117647058826,0.0,0.0,0.0,0.0,27.586206896551722,10.526315789473683,16.0,0.0,21.052631578947366,5.98,1.13,21.7323,34.4782,34.126599999999996,16.3067,0.0,42.1544,46.8638,68.623,10.26,20.198800000000002
112709,Mervin,Zagar,Mervin Zagar,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Doctor,Suburban,11698.0,Married,Nova,2019-09-19,,4834.4,Standard,False,833,,172.0,347443.0,21.511627906976745,347.37370000000004,29.0,50.0,56.0,66.0,105473.0,117193.0,124777.0,16.0,16.071428571428573,30.303030303030305,105.4737,117.16,124.74,4.0,13.0,3.0,0.0,27.0,29.0,0.0,15.0,27.0,17.0,11.0,26.0,9956.0,19371.0,31573.0,0.0,35003.0,51044.0,0.0,1492.0,54052.0,60019.0,11734.0,73199.0,0.0,15.384615384615385,100.0,0.0,18.51851851851852,13.793103448275861,0.0,60.0,18.51851851851852,0.0,0.0,34.61538461538461,9.95,19.3604,31.57,0.0,34.992200000000004,51.03229999999999,0.0,1.49,54.044,60.0168,11.7284,73.1896
163645,Josephine,Escalera,Josephine Escalera,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,38713.0,Divorced,Nova,2017-05-22,,4834.71,Standard,False,1683,,196.0,360478.0,27.55102040816326,209.96539999999996,29.0,55.0,59.0,82.0,102490.0,113876.0,144112.0,38.18181818181819,37.28813559322034,13.414634146341465,31.2354,34.67,144.06,4.0,16.0,12.0,17.0,32.0,25.0,0.0,0.0,18.0,17.0,17.0,38.0,13095.0,11547.0,30319.0,54998.0,48643.0,61741.0,0.0,0.0,14437.0,33457.0,49633.0,42608.0,100.0,50.0,0.0,70.58823529411765,12.5,0.0,0.0,0.0,44.44444444444444,0.0,5.88235294117647,44.73684210526316,13.09,11.5397,30.31,54.988600000000005,-43.655699999999996,61.7355,0.0,0.0,-43.7158,33.4466,49.626599999999996,42.5999
752885,Curt,Banaszak,Curt Banaszak,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,38713.0,Divorced,Nova,2015-04-03,,4834.71,Standard,False,2463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853232,Brandon,Carroca,Brandon Carroca,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Bachelor,Rural,38713.0,Divorced,Nova,2019-09-19,2020-05-19,4834.71,Standard,False,243,,67.0,115917.0,19.402985074626866,47.0331,608.0,32.0,35.0,0.0,54908.0,61009.0,0.0,18.75,20.0,0.0,22.283099999999994,24.75,0.0,0.0,13.0,21.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3405.0,3961.0,52596.0,55955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.61538461538461,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4027999999999996,3.9564999999999997,52.5938,-12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975692,Cristine,Walser,Cristine Walser,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Rural,32017.0,Married,Nova,2021-12-19,,4834.8,Standard,False,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262177,Marchelle,Rog,Marchelle Rog,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,36655.0,Married,Nova,2020-05-10,,4835.78,Standard,False,599,,235.0,417565.0,36.59574468085106,203.97850000000003,59.0,83.0,92.0,60.0,134537.0,149485.0,133543.0,39.75903614457831,41.30434782608695,25.0,74.0385,82.22,47.72,13.0,7.0,13.0,19.0,18.0,0.0,38.0,27.0,37.0,4.0,27.0,32.0,36833.0,1505.0,23807.0,12918.0,47107.0,0.0,63454.0,68568.0,79767.0,4900.0,27750.0,50956.0,15.384615384615385,0.0,7.6923076923076925,42.10526315789473,77.77777777777779,0.0,39.473684210526315,48.148148148148145,24.324324324324326,0.0,40.74074074074074,40.625,36.827799999999996,1.5,-7.96,12.909099999999999,-73.40950000000001,0.0,63.4473,68.55680000000001,18.524900000000006,4.8911,27.7439,50.9471
273391,Lura,Corelli,Lura Corelli,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Doctor,Rural,16450.0,Married,Nova,2020-01-26,,4836.22,Standard,False,704,,235.0,422646.0,19.148936170212767,270.0417,29.0,81.0,89.0,65.0,121916.0,135463.0,165267.0,16.049382716049383,16.853932584269664,26.153846153846157,89.1117,98.98,81.95,10.0,19.0,31.0,3.0,2.0,27.0,34.0,31.0,0.0,23.0,25.0,30.0,12341.0,866.0,68008.0,17480.0,5838.0,78544.0,30402.0,80556.0,0.0,48607.0,41416.0,38588.0,50.0,57.89473684210527,6.451612903225806,100.0,100.0,0.0,0.0,32.25806451612903,0.0,47.82608695652174,4.0,0.0,12.34,0.8603999999999999,68.001,17.48,5.83,78.538,30.3966,-26.671599999999998,0.0,48.5985,-3.906300000000001,38.5751
966688,Reda,Seltzen,Reda Seltzen,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Rural,0.0,Divorced,Nova,2018-11-20,2019-12-02,4836.39,Standard,False,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306869,Del,Boese,Del Boese,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,College,Rural,0.0,Single,Nova,2018-05-25,,4836.75,Standard,False,1315,,144.0,450308.0,29.166666666666668,450.2226,29.0,38.0,44.0,62.0,130871.0,145414.0,174023.0,18.421052631578945,15.909090909090908,45.16129032258064,130.8726,145.37,173.98,3.0,17.0,12.0,1.0,2.0,16.0,9.0,16.0,13.0,8.0,25.0,22.0,5438.0,47559.0,23474.0,23154.0,27227.0,89517.0,14572.0,100636.0,3809.0,13251.0,63209.0,38462.0,0.0,17.647058823529413,91.66666666666666,100.0,0.0,0.0,66.66666666666666,37.5,0.0,62.5,40.0,0.0,5.43,47.5441,23.4624,23.15,27.226999999999997,89.5125,14.57,100.62630000000001,3.8,13.25,63.2002,38.4501
904370,Mariela,Breman,Mariela Breman,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Urban,39310.0,Married,Nova,2021-07-27,,4836.89,Standard,False,156,,17.0,45267.0,35.294117647058826,45.26,90.0,0.0,0.0,17.0,0.0,0.0,45267.0,0.0,0.0,35.294117647058826,0.0,0.0,45.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31373.0,0.0,13894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.37,0.0,13.89,0.0,0.0
511981,Patria,Lenahan,Patria Lenahan,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,23449.0,Married,Nova,2017-02-12,2020-04-10,4841.06,Standard,False,1153,,38.0,63661.0,50.0,-1.6765999999999985,638.0,18.0,20.0,0.0,30155.0,33506.0,0.0,50.0,50.0,0.0,-0.7865999999999985,-0.89,0.0,2.0,0.0,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31050.0,0.0,5409.0,27202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.82608695652174,61.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0478,0.0,-59.91969999999999,27.195299999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762044,Ivette,Hilvers,Ivette Hilvers,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,35127.0,Married,Nova,2019-01-16,,4842.28,Standard,False,1079,,169.0,279264.0,42.60355029585799,93.14879999999998,29.0,61.0,67.0,41.0,80588.0,89542.0,109134.0,47.540983606557376,47.76119402985074,26.82926829268293,52.13880000000001,57.91,-16.9,24.0,6.0,3.0,28.0,27.0,27.0,0.0,19.0,13.0,0.0,2.0,20.0,34768.0,16401.0,21704.0,27508.0,43495.0,9133.0,0.0,32230.0,28757.0,0.0,6557.0,58711.0,16.666666666666664,0.0,33.33333333333333,3.571428571428571,29.629629629629626,62.96296296296296,0.0,78.94736842105263,30.76923076923077,0.0,100.0,100.0,34.756800000000005,16.4,-27.84,-11.0666,43.492,9.1263,0.0,32.2267,-9.15,0.0,6.555899999999999,-1.3522999999999956
255032,Sanda,Lupiani,Sanda Lupiani,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Suburban,0.0,Married,Nova,2019-10-30,2020-08-19,4845.0,Standard,False,294,,74.0,114011.0,27.027027027027028,29.14140000000001,547.0,35.0,39.0,0.0,54005.0,60006.0,0.0,25.71428571428571,28.205128205128204,0.0,13.811399999999999,15.33,0.0,8.0,0.0,0.0,0.0,17.0,19.0,30.0,0.0,0.0,0.0,0.0,0.0,31468.0,0.0,0.0,0.0,13938.0,15386.0,53219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.368421052631575,36.666666666666664,0.0,0.0,0.0,0.0,0.0,31.465799999999998,0.0,0.0,0.0,13.9324,-69.47579999999999,53.218999999999994,0.0,0.0,0.0,0.0,0.0
419661,Tamiko,Kellman,Tamiko Kellman,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,College,Urban,0.0,Single,Nova,2021-08-07,,4846.32,Standard,False,145,,27.0,35669.0,37.03703703703704,35.66,29.0,0.0,0.0,27.0,0.0,0.0,35669.0,0.0,0.0,37.03703703703704,0.0,0.0,35.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.0,10596.0,23472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,10.59,23.47
319193,Ralph,Imig,Ralph Imig,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Rural,36413.0,Married,Nova,2019-10-21,2020-06-21,4849.7,Standard,False,244,,76.0,161293.0,38.15789473684211,109.52590000000001,608.0,36.0,40.0,0.0,76402.0,84891.0,0.0,38.88888888888889,37.5,0.0,51.8859,57.64,0.0,21.0,6.0,9.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36201.0,21327.0,48469.0,14102.0,41194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.095238095238095,33.33333333333333,0.0,42.10526315789473,52.38095238095239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1977,21.3225,48.468999999999994,-37.656200000000005,41.1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713580,Maurita,Sprecher,Maurita Sprecher,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,College,Urban,0.0,Single,Nova,2020-07-31,,4853.53,Standard,False,517,,144.0,214617.0,30.555555555555557,135.59489999999997,29.0,39.0,43.0,62.0,48836.0,54261.0,111520.0,41.02564102564102,41.86046511627907,16.129032258064516,48.8349,54.24,32.52,10.0,3.0,3.0,0.0,0.0,0.0,0.0,33.0,24.0,10.0,25.0,36.0,5297.0,22772.0,844.0,0.0,0.0,0.0,0.0,49172.0,27123.0,39972.0,54936.0,14501.0,20.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,18.181818181818183,25.0,40.0,36.0,41.66666666666667,5.29,22.77,0.84,0.0,0.0,0.0,0.0,49.1607,-12.0317,0.1515000000000009,54.92359999999999,14.4908
542182,Min,Cuoco,Min Cuoco,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,44279.0,Married,Nova,2019-02-20,,4854.36,Standard,False,1044,,190.0,400832.0,19.473684210526315,353.8596,29.0,69.0,77.0,44.0,151952.0,168834.0,80046.0,21.73913043478261,22.07792207792208,11.363636363636363,129.7296,144.11,80.02,31.0,6.0,29.0,26.0,4.0,0.0,17.0,0.0,14.0,24.0,14.0,25.0,29622.0,2445.0,52434.0,66552.0,26475.0,0.0,59155.0,0.0,48663.0,41228.0,54941.0,19317.0,0.0,33.33333333333333,51.724137931034484,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,85.71428571428571,16.0,29.6118,2.4383,52.427299999999995,66.54469999999999,26.4706,0.0,59.1506,0.0,48.661,41.2187,8.027999999999993,19.308600000000002
108346,Dorthy,Hinote,Dorthy Hinote,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Urban,29834.0,Single,Nova,2020-12-26,2021-08-26,4854.75,Standard,False,243,,38.0,76126.0,21.052631578947366,76.1,151.0,0.0,0.0,38.0,0.0,0.0,76126.0,0.0,0.0,21.052631578947366,0.0,0.0,76.1,4.0,1.0,8.0,7.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8195.0,12272.0,10761.0,12439.0,2309.0,0.0,0.0,30150.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,30.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,8.19,12.27,10.76,12.43,2.3,0.0,0.0,30.15,0.0,0.0,0.0,0.0
666608,Celina,Mcraney,Celina Mcraney,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,21685.0,Single,Nova,2020-02-12,,4858.12,Standard,False,687,,175.0,386363.0,37.142857142857146,313.76550000000003,29.0,50.0,55.0,70.0,112314.0,124795.0,149254.0,34.0,34.54545454545455,41.42857142857143,112.31549999999999,124.75,76.7,0.0,8.0,13.0,21.0,11.0,26.0,42.0,2.0,0.0,16.0,22.0,14.0,0.0,15291.0,19792.0,34274.0,44369.0,62356.0,61912.0,8989.0,0.0,40343.0,43504.0,55533.0,0.0,62.5,0.0,42.857142857142854,100.0,0.0,42.857142857142854,100.0,0.0,43.75,45.45454545454545,21.428571428571427,0.0,15.29,19.7853,34.265100000000004,9.122399999999997,62.3411,61.905,8.98,0.0,40.336999999999996,43.495200000000004,18.244400000000006
324013,Brigid,Babine,Brigid Babine,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,26480.0,Divorced,Nova,2020-07-06,2020-10-20,4858.43,Standard,False,106,,34.0,47090.0,55.88235294117647,-45.9194,455.0,16.0,18.0,0.0,22306.0,24784.0,0.0,56.25,55.55555555555556,0.0,-21.7494,-24.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38861.0,0.0,8229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8577,0.0,-84.77709999999999,0.0,0.0
374736,Nelle,Cancino,Nelle Cancino,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,36305.0,Married,Nova,2016-11-05,,4861.37,Standard,False,1881,,187.0,149476.0,10.695187165775401,108.7154,90.0,72.0,80.0,35.0,51305.0,57006.0,41165.0,12.5,11.25,5.714285714285714,51.3054,56.97,0.44,21.0,26.0,11.0,15.0,0.0,24.0,23.0,14.0,27.0,26.0,0.0,0.0,2557.0,26955.0,13264.0,4820.0,0.0,38087.0,43983.0,7351.0,2609.0,9850.0,0.0,0.0,28.57142857142857,7.6923076923076925,0.0,0.0,0.0,0.0,34.78260869565217,0.0,14.814814814814813,0.0,0.0,0.0,2.5513999999999997,-13.759099999999998,13.2629,4.813300000000001,0.0,38.0786,43.9741,7.35,2.6057,9.8385,0.0,0.0
883660,Antone,Schute,Antone Schute,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Urban,0.0,Single,Nova,2019-01-07,,4863.27,Standard,False,1088,,253.0,411776.0,20.55335968379447,326.5759,29.0,94.0,104.0,55.0,160158.0,177951.0,73667.0,22.340425531914892,21.153846153846153,16.363636363636363,119.8359,133.12,73.62,16.0,11.0,20.0,29.0,6.0,32.0,6.0,27.0,13.0,26.0,25.0,42.0,23531.0,13785.0,53547.0,46096.0,14007.0,39961.0,5165.0,51750.0,23503.0,52396.0,52368.0,35667.0,50.0,18.181818181818183,10.0,44.827586206896555,0.0,25.0,0.0,0.0,30.76923076923077,15.384615384615385,32.0,7.142857142857142,23.526799999999998,13.7795,53.539300000000004,-39.038500000000006,14.0048,39.958800000000004,5.16,51.7417,23.495700000000003,52.387,52.364,35.656800000000004
257369,Edward,Albares,Edward Albares,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,52728.0,Divorced,Nova,2019-10-15,2020-06-15,4863.47,Standard,False,244,,72.0,144272.0,13.88888888888889,144.2388,577.0,34.0,38.0,0.0,68340.0,75932.0,0.0,14.705882352941178,13.157894736842104,0.0,68.3388,75.9,0.0,0.0,4.0,30.0,23.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17243.0,55243.0,16395.0,10135.0,45256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.08695652173913,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2375,55.2375,16.386100000000003,10.1306,45.2471,0.0,0.0,0.0,0.0,0.0,0.0
656858,Hallie,Devincentis,Hallie Devincentis,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,52728.0,Divorced,Nova,2021-05-22,,4863.47,Standard,False,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401060,Korey,Yard,Korey Yard,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Doctor,Urban,20123.0,Married,Nova,2018-08-23,,4867.38,2021 Promotion,False,1225,,106.0,387680.0,26.41509433962264,245.37639999999996,120.0,31.0,33.0,42.0,127372.0,141526.0,118782.0,32.25806451612903,33.33333333333333,16.666666666666664,79.7364,88.55,77.09,9.0,5.0,29.0,10.0,16.0,8.0,6.0,0.0,13.0,8.0,2.0,0.0,24938.0,15625.0,25494.0,32824.0,30778.0,78220.0,76321.0,0.0,37911.0,18994.0,46575.0,0.0,0.0,0.0,0.0,40.0,31.25,0.0,0.0,0.0,84.61538461538461,75.0,100.0,0.0,24.93,15.62,25.4862,32.818400000000004,30.77,78.2113,76.3121,0.0,-104.33060000000002,18.9873,46.5717,0.0
967347,Kristle,Romeo,Kristle Romeo,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Rural,31447.0,Married,Nova,2020-12-10,,4868.81,Standard,False,385,,83.0,180125.0,36.144578313253014,96.63,29.0,0.0,0.0,83.0,0.0,0.0,180125.0,0.0,0.0,36.144578313253014,0.0,0.0,96.63,1.0,3.0,10.0,9.0,16.0,5.0,7.0,7.0,0.0,6.0,13.0,6.0,13098.0,19323.0,2300.0,23270.0,4956.0,19154.0,27966.0,10350.0,0.0,3853.0,25425.0,30430.0,0.0,66.66666666666666,0.0,11.11111111111111,37.5,0.0,100.0,85.71428571428571,0.0,50.0,0.0,83.33333333333334,13.09,19.32,2.3,23.27,-39.55,19.15,-11.0,10.35,0.0,3.85,25.42,30.43
979010,Leisha,Duford,Leisha Duford,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,31447.0,Married,Nova,2016-03-05,,4868.81,Standard,False,2126,,184.0,324051.0,33.15217391304348,245.27759999999998,59.0,60.0,67.0,57.0,106736.0,118594.0,98721.0,38.333333333333336,40.298507462686565,19.298245614035086,69.44760000000001,77.14,98.69,15.0,6.0,21.0,17.0,0.0,12.0,17.0,34.0,11.0,7.0,23.0,21.0,32441.0,28451.0,2168.0,58777.0,0.0,33437.0,4340.0,25574.0,44828.0,6776.0,51898.0,35361.0,60.0,100.0,61.904761904761905,35.294117647058826,0.0,0.0,0.0,0.0,100.0,28.57142857142857,60.86956521739131,0.0,32.4366,-50.2704,2.1669,58.7695,0.0,33.43,4.34,25.574,44.8112,6.77,51.8899,35.359899999999996
